gene_name	Caco2	HCT115	HCT16	SFM	SW1417	SW403	SW480	SW620
RNA5SP148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
JPT2	39.592	41.756	62.426	53.608	42.575	40.522	52.68	45.397
DOK6	0.0	0.551	0.133	0.0	1.431	0.818	0.18	0.0
AL358335.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL358335.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL359792.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC091563.1	0.0	0.222	0.0	0.233	0.449	0.067	0.0	0.0
RNU6-1061P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-503P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL133453.1	33.245	44.308	15.421	25.603	25.166	50.86	20.672	33.13
AC215522.2	0.362	0.844	0.0	0.363	1.552	0.133	1.554	0.371
MRPS31P5	0.0	0.192	0.0	0.0	0.0	0.267	0.0	0.601
RNA5SP431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RN7SL240P	0.0	0.072	0.0	2.597	0.082	0.0	0.0	0.0
AC010616.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LDHAP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TET2-AS1	0.113	0.0	0.0	0.0	0.355	0.0	0.0	0.184
AC026444.1	0.12	0.0	0.0	0.0	0.0	0.067	0.0	0.0
AC096751.2	0.702	2.678	0.133	0.078	0.274	0.407	2.826	1.256
AC008427.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC02482	15.768	11.639	4.864	9.458	7.271	5.758	5.254	4.741
LINC00968	0.0	0.0	0.0	0.0	0.08	0.0	0.0	0.0
AP003080.1	0.0	0.0	0.0	0.0	0.32	0.0	0.542	0.0
AL365232.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PROKR2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PANX3	0.0	0.0	0.0	0.0	0.0	0.135	0.0	0.0
CDS2	240.312	148.684	203.107	161.29	202.042	183.13	144.068	175.597
TBRG1	134.912	131.945	118.849	143.642	123.648	142.3	105.862	132.98
ZNF969P	0.0	0.0	0.0	0.667	0.0	0.0	0.0	0.0
HM13	125.517	137.384	132.596	144.542	132.419	125.525	96.68	136.8
MIR548AE1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RANP3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNPH	0.0	0.074	1.551	0.078	0.0	0.133	4.232	0.137
AP003068.1	0.115	0.33	0.0	0.0	0.278	0.135	0.0	0.787
IGHV3OR16-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP003097.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPRR2G	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010319.1	1.647	0.31	1.669	4.023	4.45	1.053	2.688	0.424
RPSAP1	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL592309.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR4500HG	0.475	0.771	0.0	0.65	0.61	0.405	0.0	0.166
LAMTOR3P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL592494.1	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0
AL929410.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TLK2P2	0.0	0.348	3.317	0.0	0.806	0.0	1.812	0.0
AC005077.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC233263.6	0.12	1.889	0.686	0.908	1.728	0.468	0.722	0.0
SMYD3	8.54	7.331	5.284	3.842	3.601	7.518	6.91	5.203
FAM111A-DT	0.58	3.481	1.321	2.423	3.681	2.113	1.508	2.461
NDUFB6	248.337	203.48	150.874	165.993	219.561	240.59	171.312	224.287
DYRK4	7.435	5.998	26.474	11.898	6.316	5.948	2.558	8.209
AQP7	0.0	0.0	0.571	0.0	0.0	0.0	0.0	0.076
ADNP	97.993	95.988	112.561	121.97	102.329	118.542	120.75	111.72
AP004607.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HLA-DRB9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC024579.1	0.0	1.01	0.0	0.0	0.0	0.0	0.0	0.0
AC146944.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IARS	9.873	16.969	37.093	15.143	11.859	13.468	33.448	11.907
AC097504.1	1.203	0.0	0.933	0.0	0.082	1.922	1.804	0.0
RCC2P8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC091180.3	0.0	0.192	0.0	0.0	0.08	0.067	0.25	0.076
AC074344.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CSMD3	4.337	4.071	6.359	9.312	5.458	4.758	6.092	4.537
EEF1A1P13	0.0	0.108	0.0	0.078	0.0	0.067	0.0	0.12
KCNV1	2.468	1.014	2.953	0.578	2.13	2.815	2.218	1.617
OR10AK1P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-319P	1.977	1.631	0.803	0.155	1.631	0.35	1.904	0.714
RN7SKP156	0.24	0.0	0.0	0.0	0.0	0.0	0.36	0.0
AC010185.1	0.0	0.0	0.0	0.0	0.0	0.0	0.084	0.0
AC093510.1	0.0	0.194	0.0	0.0	0.08	0.0	0.0	0.0
AC068775.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PABPC1P4	0.81	0.436	0.344	0.372	0.132	1.055	0.6	0.187
COX10	5.46	3.705	5.25	5.065	0.951	2.688	2.498	2.57
AC087242.1	0.0	0.0	0.133	0.587	0.0	0.133	0.0	0.0
AC008114.1	0.0	0.259	0.133	0.288	0.0	0.0	0.0	0.0
AL162718.1	0.598	0.765	0.75	0.078	0.976	0.765	1.852	0.074
AC007218.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OR4N4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC9B1P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MUL1	46.267	42.311	39.06	35.013	50.208	40.1	41.872	46.981
SPRR5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC068547.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC007878.1	0.115	0.715	1.056	0.0	0.266	0.0	1.19	1.096
WNT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IFNL2	0.0	0.0	0.133	0.0	0.0	0.0	0.36	0.0
AC010273.2	0.0	0.44	0.133	0.0	0.16	0.0	0.0	0.0
AC025754.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAJ50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAJ52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAJ53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAJ54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAJ56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAJ57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAJ58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAJ59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAJ61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC02420	0.0	0.435	0.0	0.0	0.82	0.0	0.0	0.0
GCSHP4	0.0	0.0	0.0	0.0	0.0	0.763	0.24	0.0
AC024940.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00156	0.0	0.0	0.0	0.0	0.132	0.0	0.0	0.0
RNU6-166P	0.0	0.0	0.0	0.0	0.165	0.0	0.0	0.0
RNU6-614P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-424P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00019	0.0	0.091	0.437	0.0	0.34	0.405	0.42	0.0
SNORD116-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-517P	0.0	0.0	0.0	0.293	0.0	0.0	0.0	0.0
RF00019	0.96	0.851	0.554	0.155	0.778	1.137	0.0	0.167
RF00096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC087752.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC104350.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR3142HG	1.563	0.934	9.487	1.14	1.329	0.535	2.176	0.427
RNU5E-4P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00019	0.0	0.0	0.096	0.0	0.0	0.0	0.0	0.0
RF00443	0.0	0.166	0.267	0.88	0.0	0.668	0.0	0.0
RNU4-8P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1180P	0.0	0.091	0.0	0.0	0.0	0.0	0.0	0.0
AC124290.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL15	0.0	0.399	0.527	0.333	0.72	0.335	0.806	0.723
NAA15	23.982	41.766	35.28	36.833	26.894	39.748	53.498	24.404
TAT	0.675	0.52	1.147	0.285	0.522	0.68	0.264	0.407
ABHD17AP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRSF5	403.94	397.492	326.529	328.927	362.852	334.953	292.342	401.489
SLC10A1	0.123	0.638	0.349	0.145	1.098	0.0	1.384	0.0
LINC00934	0.0	0.474	0.0	0.293	0.242	0.273	0.826	0.323
STK24P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL10P6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MTAPP2	0.602	0.091	0.153	0.0	0.0	0.0	0.722	0.0
AL162231.2	0.445	0.302	0.0	0.333	0.468	0.408	0.5	0.321
SCAND2P	11.532	22.075	8.199	21.283	16.556	7.208	16.168	14.091
AC009947.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL4P6	0.113	0.436	0.0	0.233	0.138	0.297	0.542	0.276
INSIG2	56.257	40.129	39.769	37.242	59.67	48.678	43.896	54.201
RPL23AP41	0.0	0.184	0.401	0.372	0.0	0.0	0.0	0.0
AC008750.5	0.923	1.35	0.957	0.89	0.688	1.045	0.586	0.279
TRIM77BP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP001582.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC124276.1	0.0	0.044	0.0	1.657	0.455	0.133	0.0	0.0
AP001781.1	0.888	0.873	0.581	1.248	0.761	0.605	0.324	0.361
KRTAP5-9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ANKHD1-EIF4EBP3	2.18	0.935	3.167	1.387	3.505	3.368	0.504	11.979
STX16-NPEPL1	0.0	0.164	0.0	0.285	0.0	0.27	0.24	0.074
AC016831.7	9.137	10.674	24.859	10.235	25.098	26.408	13.126	15.994
BRK1	1068.638	875.619	601.299	835.862	847.368	1023.517	596.188	921.666
AC021066.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL451123.1	0.0	0.446	0.191	0.0	0.692	0.135	0.324	0.0
AL359555.2	0.12	0.164	0.4	0.31	0.165	0.0	0.36	0.0
FAM86JP	0.0	0.395	0.994	0.0	0.0	0.0	0.0	0.0
NEK5	9.815	12.745	13.951	16.967	12.422	11.493	11.028	9.834
ZNF785	24.975	27.074	24.384	38.62	24.685	20.757	29.614	25.281
OR4C4P	0.0	0.0	0.0	0.0	0.0	0.0	0.542	0.0
SULT1A2	0.227	0.492	0.674	0.333	0.559	0.133	0.346	0.113
AL513343.1	0.0	0.0	0.0	0.433	0.082	0.067	0.0	0.0
AF096876.1	0.842	0.0	0.0	0.0	0.24	0.0	0.0	0.0
AC003989.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC092957.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DEFB121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMIM34A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00880	0.412	0.0	0.787	0.145	0.586	1.073	0.49	1.527
MUC21	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0
DEFB122	0.0	0.215	0.0	0.0	0.0	0.0	0.0	0.0
ERFE	1.395	2.235	4.959	5.095	1.822	1.963	1.702	2.171
PSORS1C1	0.462	0.894	3.299	0.0	0.502	0.067	0.36	0.0
STX19	0.115	0.0	0.181	0.0	0.0	0.0	0.0	0.0
C6orf15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRAPPC6A	18.823	22.345	25.139	17.225	17.191	39.395	26.14	27.063
RF00271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC105339.2	1.433	0.956	0.951	0.958	1.689	0.2	2.302	1.05
RF00283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RN7SKP209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR2276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC090164.2	0.123	0.633	0.369	0.433	0.359	0.602	0.746	0.471
RN7SKP115	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0
RF00019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00019	0.0	0.215	0.0	0.0	0.0	0.0	0.0	0.666
RNU6-812P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00019	0.495	0.61	0.0	6.525	0.411	0.35	0.18	0.0
CBFA2T3	40.33	91.912	15.497	54.968	33.506	24.173	31.438	39.233
SYT5	0.463	0.455	1.673	0.285	0.609	0.322	1.746	0.0
TNNI3	4.875	7.435	18.116	8.198	2.926	15.273	15.768	3.586
LINC00869	5.973	4.932	4.994	9.435	6.672	5.182	2.522	7.221
AC013734.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL021368.2	8.273	8.271	7.33	10.967	7.705	3.857	10.652	7.737
IFNA8	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0
LINC00235	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0
RF00017	0.0	0.0	0.096	0.155	0.275	0.133	0.0	0.0
AL133255.1	1.925	1.919	0.0	1.545	0.411	1.405	0.0	0.563
AL022345.1	0.0	0.358	0.0	0.0	0.0	0.0	0.0	0.0
AC009812.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TYW1B	11.565	13.664	23.157	26.65	22.888	13.632	16.23	17.419
AC118942.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC243829.2	0.0	0.118	0.0	0.0	0.524	0.335	0.0	0.676
RN7SKP184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-500P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KANK1P1	0.0	0.0	0.153	0.0	0.0	0.335	0.0	0.0
RNU105C	0.0	0.199	0.8	0.0	0.0	0.805	0.18	0.0
AC017100.1	0.0	0.0	0.0	0.0	0.058	0.188	0.0	0.0
RNU6-1123P	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PATJ	68.67	91.421	73.189	105.648	62.994	51.85	71.444	58.403
AC244517.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR3138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CFLAR	841.64	621.148	1634.556	577.653	882.544	964.418	847.61	897.76
CU634019.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CASP10	61.727	74.454	81.13	62.17	161.288	71.363	115.236	89.657
BHMT2	5.523	5.06	5.096	6.985	7.586	3.497	6.334	4.466
AC127071.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AP3B1	101.163	103.276	105.716	135.532	98.111	82.602	110.836	93.187
ZBED3	11.027	9.144	8.447	9.79	8.546	9.067	18.878	11.014
LINC01862	0.0	0.0	0.0	0.0	0.09	0.0	0.0	0.0
AC068473.2	0.247	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL591893.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC131180.1	1.083	0.71	0.133	0.0	0.08	0.0	0.36	0.0
AC084121.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL928711.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YWHAQP7	0.0	0.091	0.153	0.0	0.0	0.0	0.482	0.0
AC105213.1	0.0	0.091	0.0	0.0	0.0	0.535	0.0	0.0
AC018511.5	0.0	0.309	0.0	0.293	0.058	0.27	0.0	0.074
AL355677.1	0.0	0.0	0.133	1.987	0.0	0.067	0.0	0.0
AL390719.3	0.233	0.356	0.0	0.0	0.245	0.202	0.0	0.0
AP000813.1	0.462	2.12	0.873	0.293	1.261	2.5	2.192	1.036
AC087392.5	0.113	0.0	0.0	1.213	0.386	0.0	0.722	0.074
BX664608.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC139769.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF01848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C12orf42	0.0	0.091	0.0	0.0	0.251	0.0	0.0	0.0
AC010307.3	0.0	0.091	0.133	0.433	0.09	0.335	0.922	0.483
AC096736.2	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0
DPM3	168.562	152.988	111.677	114.842	135.514	174.213	99.634	138.763
AC114684.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC147055.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM133A	0.0	0.275	0.133	0.0	0.929	0.0	0.43	0.074
C9orf106	5.068	4.018	4.231	8.325	3.461	6.457	4.114	4.373
AC138207.4	2.493	1.565	3.601	2.713	0.831	3.857	1.226	2.779
LINC01327	0.0	0.0	0.0	0.0	0.09	0.0	0.444	0.0
RPL19P11	0.0	0.184	0.0	0.155	0.0	0.067	0.0	0.0
PRDM1	637.407	480.11	138.204	131.182	652.805	441.207	454.146	472.709
AC006116.1	0.318	0.166	0.0	0.857	0.082	0.0	0.0	0.373
KDM4A	95.19	79.952	66.894	83.177	88.341	69.593	61.692	78.594
PPP1R2P6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC104445.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL031733.2	20.458	22.316	20.809	34.0	19.886	18.31	21.472	19.047
RN7SL418P	0.0	0.0	0.0	0.0	0.0	0.067	0.0	0.0
AC100830.2	0.12	0.0	0.401	0.585	0.114	0.133	0.504	0.459
IL36RN	0.0	0.044	0.096	0.293	0.18	0.267	0.36	0.204
IL36A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1F10	0.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL36B	0.0	1.166	0.0	0.0	0.389	0.067	0.0	0.0
SMPD4	108.293	85.609	78.984	96.633	94.626	214.822	152.328	115.746
CFC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NDUFS5P6	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0
RF00056	0.0	0.145	4.403	0.0	0.0	5.687	4.112	2.676
RNU6-1078P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU6-1141P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RN7SKP257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNA5SP140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00096	0.0	0.0	0.0	0.145	0.0	0.0	0.0	0.0
DEK	245.63	215.951	247.659	229.347	281.442	241.852	274.23	235.333
AC023078.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNU7-79P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR642A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LRRTM1	0.0	0.164	0.0	0.0	0.16	0.0	0.0	0.0
AC104408.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Z99497.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR551A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR548A1	0.0	0.074	0.0	0.0	0.0	0.0	0.0	0.0
AL772155.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEMO1	54.4	53.865	62.096	72.005	81.468	51.737	51.346	45.05
MIR3591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC068020.1	0.0	0.044	0.0	0.0	0.0	0.0	0.084	0.046
AC020914.3	0.115	0.0	0.181	0.0	0.0	0.0	0.0	0.074
RNU6-151P	0.937	0.952	0.407	0.52	0.275	0.468	0.0	0.294
OR4E1	0.367	0.366	0.776	0.937	0.611	0.268	1.556	0.779
SNORD74B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RN7SKP107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00019	0.0	0.0	0.0	0.0	0.0	0.0	0.24	0.0
RNU6-743P	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNY3P11	0.0	0.072	0.0	0.0	0.082	0.067	0.0	0.0
PPIAP49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC018889.1	0.0	0.118	0.0	0.0	0.0	0.0	0.0	0.0
MIR6071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL136295.7	9.977	8.98	11.707	12.923	17.938	10.843	6.884	8.714
RF00017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HOXD11	0.0	0.0	0.0	0.0	0.0	0.605	2.174	0.0
HOXD10	1.323	0.145	0.0	0.0	0.0	0.0	0.526	0.0
HOXD13	0.0	0.145	0.0	0.0	0.0	0.067	0.0	0.0
AL161785.3	0.24	0.0	0.133	0.0	0.0	0.0	0.0	0.0
RN7SL259P	0.0	0.072	0.714	0.0	0.355	0.0	0.084	0.0
RPL22P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PKIA-AS1	0.0	0.218	0.0	0.0	0.0	0.0	0.0	0.0
ZNF195	38.375	41.069	37.651	32.195	37.694	27.743	30.89	47.063
AC010087.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CU638689.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIR145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00012	0.0	0.0	0.133	0.0	0.0	0.0	0.0	0.0
DSCAM-IT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ST3GAL2	1036.347	720.721	1006.859	919.862	1200.43	1269.845	1145.806	801.631
FUK	3.503	4.214	1.493	4.012	4.8	4.522	2.632	3.676
AL050344.1	0.475	0.149	0.0	0.853	0.058	2.87	1.476	2.85
APOBEC4	0.0	0.256	0.0	2.077	0.24	0.0	0.0	0.0
TRAPPC3L	1.293	1.386	0.544	1.708	2.535	2.215	2.326	1.074
CICP27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC104772.2	0.0	0.0	0.0	0.0	0.0	0.268	0.0	0.0
AL136361.1	0.0	0.0	0.0	0.0	0.0	0.133	0.0	0.0
TMLHE-AS1	0.113	2.692	0.096	4.52	1.358	0.0	1.578	0.45
PPIAP10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMIM13	37.647	24.67	41.597	36.778	43.506	36.742	29.73	32.363
AC096677.1	2.347	3.474	9.553	4.82	3.654	0.753	2.17	0.753
MEP1AP4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC092803.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL606534.2	0.0	0.224	0.0	0.0	0.245	0.067	0.18	0.406
LINC01104	0.937	1.411	1.0	1.448	1.977	1.035	1.632	0.853
HCFC2P1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAGE4P	0.0	0.0	0.0	0.587	0.0	0.0	0.0	0.0
LARGE-IT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AL662789.1	0.0	0.0	0.0	0.0	0.0	0.0	0.18	0.0
RPL31P7	0.0	0.044	0.133	0.0	0.08	0.133	0.0	0.0
RPS6KA2-IT1	0.0	0.222	0.0	0.0	0.0	0.0	0.084	0.0
TTPA	2.152	2.49	1.809	1.587	2.281	1.553	1.806	2.543
GGH	32.932	29.949	52.904	18.133	26.899	42.107	72.692	33.577
EFCAB1	0.24	0.091	0.496	0.0	0.082	0.0	0.18	0.0
TAF4	26.508	27.451	32.111	22.438	23.382	28.835	30.71	37.973
AC025588.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC010325.2	0.91	2.312	1.946	0.652	0.482	0.74	0.998	0.741
CEP85	68.467	92.201	144.714	108.115	74.001	64.125	67.414	67.006
ZNF384	95.077	72.72	83.794	93.193	104.242	78.048	75.974	85.854
AC074198.2	0.0	0.0	0.133	0.0	0.0	0.0	0.0	0.0
EMG1	29.92	27.518	25.681	32.187	23.331	33.63	33.574	32.496
KHDRBS1	224.285	254.163	189.889	278.442	239.594	228.757	289.664	190.22
TMEM39B	93.813	104.114	57.334	70.393	97.97	89.147	72.226	104.951
AC016292.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNRPGP10	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.046
AQP6	0.12	0.0	0.0	0.0	0.08	0.637	0.0	0.226
SPEG	2.303	2.885	2.117	2.743	2.7	1.745	1.16	0.6
CARS	108.905	104.06	116.73	114.102	93.975	82.65	114.274	105.406
SAPCD2P2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM43B	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZCWPW2	0.113	0.0	0.0	0.233	0.0	0.57	0.18	0.74
TRIM43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TRIM71	0.362	0.36	0.533	0.293	0.714	0.685	7.562	1.081
KRBOX1-AS1	0.0	0.091	0.0	0.0	0.0	0.268	0.0	0.0
AL138847.2	1.788	3.068	1.5	4.102	7.096	3.36	3.416	2.26
CHMP4A	59.452	76.964	96.063	109.485	85.028	57.462	80.466	56.014
AL035411.2	0.0	0.0	0.0	0.0	0.0	0.135	0.0	0.0
AC020549.2	0.0	0.0	0.0	0.0	0.082	0.0	0.0	0.0
AC068313.1	1.157	0.814	1.594	0.737	0.979	1.107	0.864	1.244
AC005229.3	0.0	0.275	0.0	0.0	0.539	0.067	0.0	0.0
AL663109.1	0.0	0.0	0.0	0.0	0.165	0.0	0.0	0.0
AC010329.2	0.0	0.0	0.0	0.285	0.0	0.0	0.0	0.0
RF00560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RF00012	0.0	0.072	0.0	0.0	0.0	0.0	0.0	0.0
LSAMP	5.06	6.625	3.943	4.368	6.07	9.023	8.626	5.146
AL049646.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC006449.6	86.082	47.73	306.394	12.63	53.166	75.403	65.434	88.234
RF02038	0.0	0.0	0.0	0.0	0.0	0.202	0.0	0.0
CRACR2A	4.482	5.259	5.843	7.993	10.049	5.408	5.512	5.109
